year,province,bank_type_bfi,outlet_num,outlet_employees,outlet_assets,corporate_ins_num,outlet_pert
2015,辽宁省,外资银行,44,1421,576,1,0.01
2015,辽宁省,三类新型农村金融机构,171,3927,649,63,0.039
2015,辽宁省,合计,9550,183825,67096,152,2.1792
2015,辽宁省,大型商业银行,3182,79294,20070,0,0.7261
2015,辽宁省,股份制商业银行,798,16457,9853,0,0.1821
2015,辽宁省,邮政储蓄银行,1727,18677,2572,0,0.3941
2015,辽宁省,城市商业银行,1332,29369,20487,15,0.3039
2015,辽宁省,小型农村金融机构,2208,31853,5061,66,0.5038
2015,辽宁省,财务公司,4,277,640,5,0.0009
2015,辽宁省,信托公司,1,183,75,1,0.0002
2015,吉林省,政策性银行,61,1813,4725,0,0.0222
2015,吉林省,外资银行,2,48,16,0,0.0007
2015,吉林省,三类新型农村金融机构,124,3340,477,60,0.045
2015,吉林省,合计,4998,97490,27153,118,1.8153
2015,吉林省,大型商业银行,1606,44072,8867,0,0.5833
2015,吉林省,股份制商业银行,146,3545,2561,0,0.053
2015,吉林省,邮政储蓄银行,1091,10353,1307,0,0.3962
2015,吉林省,城市商业银行,373,9012,3355,1,0.1355
2015,吉林省,小型农村金融机构,1594,24558,4931,53,0.5789
2015,吉林省,财务公司,1,150,636,2,0.0004
2015,吉林省,信托公司,0,191,49,1,0
2015,黑龙江省,政策性银行,90,2627,6714.6,0,0.0236
2015,黑龙江省,外资银行,7,132,41.4,0,0.0018
2015,黑龙江省,三类新型农村金融机构,65,940,124.2,28,0.0171
2015,黑龙江省,合计,6633,123954,33388.5,114,1.7402
2015,黑龙江省,大型商业银行,2068,54004,10026.3,0,0.5425
2015,黑龙江省,股份制商业银行,167,4495,3149.1,0,0.0438
2015,黑龙江省,邮政储蓄银行,1694,17828,2079.1,0,0.4444
2015,黑龙江省,城市商业银行,553,13228,6675.5,2,0.1451
2015,黑龙江省,城市信用社,0,0,0,0,0
2015,黑龙江省,小型农村金融机构,1984,28571,4060.2,80,0.5205
2015,黑龙江省,财务公司,3,92,228.3,2,0.0008
2015,黑龙江省,信托公司,1,1980,166.2,1,0.0003
2015,上海市,政策性银行,14,572,3995,0,0.0058
2015,上海市,外资银行,212,12910,12653,22,0.0878
2015,上海市,三类新型农村金融机构,25,537,194,11,0.0104
2015,上海市,合计,4022,115425,133858,200,1.6652
2015,上海市,大型商业银行,1703,49117,53653,1,0.7051
2015,上海市,股份制商业银行,638,21981,29906,1,0.2642
2015,上海市,邮政储蓄银行,483,3168,1664,0,0.2
2015,上海市,城市商业银行,374,13139,17300,1,0.1548
2015,上海市,小型农村金融机构,403,6193,5613,1,0.1669
2015,上海市,财务公司,20,1227,3642,18,0.0083
2015,上海市,信托公司,7,1588,393,7,0.0029
2015,江苏省,政策性银行,93,2331,6454,0,0.0117
2015,江苏省,外资银行,78,2395,1175.5,6,0.0098
2015,江苏省,三类新型农村金融机构,199,4162,654.2,72,0.0249
2015,江苏省,合计,13381,245505,136448.1,164,1.6776
2015,江苏省,大型商业银行,5178,112320,50403.5,0,0.6492
2015,江苏省,股份制商业银行,1183,39932,26420.5,0,0.1483
2015,江苏省,邮政储蓄银行,2530,9409,5214.1,0,0.3172
2015,江苏省,城市商业银行,858,26047,25195.2,4,0.1076
2015,江苏省,小型农村金融机构,3241,47736,19579.6,63,0.4063
2015,江苏省,财务公司,13,360,682.9,11,0.0016
2015,江苏省,信托公司,4,428,196.1,4,0.0005
2015,浙江省,政策性银行,48,1884,6135,,0.0087
2015,浙江省,外资银行,16,936,430,,0.0029
2015,浙江省,三类新型农村金融机构,194,5538,798,80,0.035
2015,浙江省,合计,12385,243514,119130,191,2.236
2015,浙江省,大型商业银行,4062,101114,41911,,0.7333
2015,浙江省,股份制商业银行,905,32861,24611,1,0.1634
2015,浙江省,邮政储蓄银行,1690,8968,2878,,0.3051
2015,浙江省,城市商业银行,1233,41266,21903,12,0.2226
2015,浙江省,城市信用社,,,,,
2015,浙江省,小型农村金融机构,4237,49839,18236,82,0.7649
2015,浙江省,财务公司,,263,707,7,
2015,浙江省,信托公司,,808,198,5,
2015,安徽省,政策性银行,90,2301,5621.5,0,0.0146
2015,安徽省,外资银行,5,152,90.8,0,0.0008
2015,安徽省,三类新型农村金融机构,664,8681,867,524,0.1081
2015,安徽省,合计,8700,125881,45779,620,1.4161
2015,安徽省,大型商业银行,2382,50669,15916.2,0,0.3877
2015,安徽省,股份制商业银行,321,6588,4014.1,0,0.0522
2015,安徽省,邮政储蓄银行,1781,14946,3130,0,0.2899
2015,安徽省,城市商业银行,362,8164,6277.1,1,0.0589
2015,安徽省,小型农村金融机构,3083,32919,8787.9,83,0.5018
2015,安徽省,财务公司,6,193,311.6,6,0.001
2015,安徽省,信托公司,2,461,145.6,2,0.0003
2015,福建省,政策性银行,44,1415,5462.1,0,0.0115
2015,福建省,外资银行,39,925,420.9,1,0.0102
2015,福建省,三类新型农村金融机构,68,1598,212.5,49,0.0177
2015,福建省,合计,6309,120233,79990.7,130,1.6434
2015,福建省,大型商业银行,2293,57437,17064.3,0,0.5973
2015,福建省,股份制商业银行,660,23459,42347.6,1,0.1719
2015,福建省,邮政储蓄银行,1061,5939,1700.5,0,0.2764
2015,福建省,城市商业银行,207,7831,6206.9,4,0.0539
2015,福建省,小型农村金融机构,1929,20573,6155.3,68,0.5025
2015,福建省,财务公司,5,101,205.2,4,0.0013
2015,福建省,信托公司,2,775,174.5,2,0.0005
2015,江西省,政策性银行,98,2240,3192,0,0.0215
2015,江西省,外资银行,5,100,28,0,0.0011
2015,江西省,三类新型农村金融机构,141,2543,305,44,0.0309
2015,江西省,合计,7040,101976,32173,140,1.542
2015,江西省,大型商业银行,1892,40846,11248,0,0.4144
2015,江西省,股份制商业银行,256,4552,2951,0,0.0561
2015,江西省,邮政储蓄银行,1490,13264,2008,0,0.3264
2015,江西省,城市商业银行,600,10714,5527,4,0.1314
2015,江西省,城市信用社,0,0,0,0,0
2015,江西省,小型农村金融机构,2549,26752,6556,87,0.5583
2015,江西省,财务公司,2,190,198,2,0.0004
2015,江西省,信托公司,2,581,139,2,0.0004
2015,山东省,政策性银行,128,3751,8433,0,0.013
2015,山东省,外资银行,45,1159,482,0,0.0046
2015,山东省,三类新型农村金融机构,301,4998,654,99,0.0306
2015,山东省,合计,14618,221424,97022,249,1.4845
2015,山东省,大型商业银行,4486,103471,34645,0,0.4556
2015,山东省,股份制商业银行,951,24298,15743,1,0.0966
2015,山东省,邮政储蓄银行,2987,12590,4367,0,0.3033
2015,山东省,城市商业银行,78,988,12851,14,0.0079
2015,山东省,城市信用社,0,0,0,0,0
2015,山东省,小型农村金融机构,5620,68795,17823,115,0.5707
2015,山东省,财务公司,18,671,1898,16,0.0018
2015,山东省,信托公司,2,478,104,2,0.0002
2015,河南省,政策性银行,153,3663,5251.1,0,0.0161
2015,河南省,外资银行,5,98,56.5,0,0.0005
2015,河南省,三类新型农村金融机构,311,5121,710,72,0.0328
2015,河南省,合计,12743,197914,59904.5,227,1.3442
2015,河南省,大型商业银行,3245,76049,20850.1,0,0.3423
2015,河南省,股份制商业银行,500,10725,8147.7,0,0.0527
2015,河南省,邮政储蓄银行,2434,22555,4790.3,0,0.2568
2015,河南省,城市商业银行,800,19891,8204,5,0.0844
2015,河南省,城市信用社,,,,,
2015,河南省,小型农村金融机构,5281,58947,11222.2,142,0.5571
2015,河南省,财务公司,7,214,507.3,5,0.0007
2015,河南省,信托公司,2,394,111.6,2,0.0002
2015,湖北省,政策性银行,94,2518,6696,0,0.0161
2015,湖北省,外资银行,14,345,184,2,0.0024
2015,湖北省,三类新型农村金融机构,131,2512,234,66,0.0224
2015,湖北省,合计,7493,129373,51807,160,1.2805
2015,湖北省,大型商业银行,2865,64913,20707,0,0.4896
2015,湖北省,股份制商业银行,332,11264,7458,0,0.0567
2015,湖北省,邮政储蓄银行,1636,8064,3620,,0.2796
2015,湖北省,城市商业银行,304,7162,3371,2,0.052
2015,湖北省,城市信用社,,,,,
2015,湖北省,小型农村金融机构,2101,31244,7780,78,0.3591
2015,湖北省,财务公司,11,662,1182,7,0.0019
2015,湖北省,信托公司,2,463,112,2,0.0003
2015,湖南省,政策性银行,117,2891,5181.28,0,0.0172
2015,湖南省,外资银行,5,183,65.48,5,0.0007
2015,湖南省,三类新型农村金融机构,76,1430,328.37,31,0.0112
2015,湖南省,合计,9532,128137,43875,173,1.4053
2015,湖南省,大型商业银行,2469,52114,16695.68,0,0.364
2015,湖南省,股份制商业银行,379,8218,5633.97,0,0.0559
2015,湖南省,邮政储蓄银行,2098,15535,3300.53,0,0.3093
2015,湖南省,城市商业银行,350,9214,4870.27,2,0.0516
2015,湖南省,城市信用社,0,0,0,0,0
2015,湖南省,小型农村金融机构,4032,38245,7373.77,129,0.5944
2015,湖南省,财务公司,4,117,263.75,4,0.0006
2015,湖南省,信托公司,1,145,35.36,1,0.0001
2015,广东省,政策性银行,83,2471,7975,0,0.0077
2015,广东省,外资银行,261,9582,5290,5,0.0241
2015,广东省,三类新型农村金融机构,149,3740,637,53,0.0137
2015,广东省,合计,16985,353781,195640,206,1.5656
2015,广东省,大型商业银行,6290,145463,76049,0,0.5798
2015,广东省,股份制商业银行,1647,70382,55797,3,0.1518
2015,广东省,邮政储蓄银行,2085,25867,4818,0,0.1922
2015,广东省,城市商业银行,541,17023,14593,5,0.0499
2015,广东省,小型农村金融机构,5854,74459,25421,109,0.5396
2015,广东省,财务公司,25,785,2490,19,0.0023
2015,广东省,信托公司,5,2294,579,5,0.0005
2015,深圳市,政策性银行,3,306,3964.2,0,
2015,深圳市,外资银行,92,5247,3456.7,4,
2015,深圳市,三类新型农村金融机构,41,1134,256.4,8,
2015,深圳市,合计,1785,72357,68300.1,30,
2015,深圳市,大型商业银行,622,23604,24743.1,0,
2015,深圳市,股份制商业银行,541,29054,25369.7,2,
2015,深圳市,邮政储蓄银行,141,1650,585.7,0,
2015,深圳市,城市商业银行,131,4363,5029.4,0,
2015,深圳市,城市信用社,0,0,0,0,
2015,深圳市,小型农村金融机构,199,2982,1833.2,1,
2015,深圳市,财务公司,9,345,908.5,9,
2015,深圳市,信托公司,2,1927,477.8,2,
2015,广西壮族自治区,政策性银行,65,1635,3951.5,0,0.0136
2015,广西壮族自治区,外资银行,4,92,40.4,0,0.0008
2015,广西壮族自治区,三类新型农村金融机构,211,2940,269.6,39,0.044
2015,广西壮族自治区,合计,6174,91431,30330.82,135,1.2873
2015,广西壮族自治区,大型商业银行,2020,40179,10974,0,0.4212
2015,广西壮族自治区,股份制商业银行,177,3989,3045.3,0,0.0369
2015,广西壮族自治区,邮政储蓄银行,994,10726,1498.4,0,0.2073
2015,广西壮族自治区,城市商业银行,333,7404,3318.2,3,0.0694
2015,广西壮族自治区,城市信用社,0,0,0,0,0
2015,广西壮族自治区,小型农村金融机构,2367,24368,7106.6,91,0.4935
2015,广西壮族自治区,财务公司,2,53,110.7,1,0.0004
2015,广西壮族自治区,信托公司,0,0,0,0,0
2015,海南省,政策性银行,21,616,3126.9,0,0.0231
2015,海南省,外资银行,1,34,14.9,0,0.0011
2015,海南省,三类新型农村金融机构,26,515,47.3,17,0.0285
2015,海南省,合计,1479,22970,11575.2,42,1.6238
2015,海南省,大型商业银行,526,12040,4190.5,0,0.5775
2015,海南省,股份制商业银行,96,2139,1423.8,0,0.1054
2015,海南省,邮政储蓄银行,353,1565,530.8,0,0.3876
2015,海南省,城市商业银行,1,229,105.6,1,0.0011
2015,海南省,城市信用社,0,0,0,0,0
2015,海南省,小型农村金融机构,452,5667,2027.5,21,0.4963
2015,海南省,财务公司,3,165,107.9,3,0.0033
2015,海南省,信托公司,0,0,0,0,0
2015,重庆市,政策性银行,39,1147,3707,0,0.0129
2015,重庆市,外资银行,31,794,245,0,0.0103
2015,重庆市,三类新型农村金融机构,57,2050,264,35,0.0189
2015,重庆市,合计,4534,70787,39376,48,1.503
2015,重庆市,大型商业银行,1361,27689,11611,0,0.4512
2015,重庆市,股份制商业银行,269,9202,7918,0,0.0892
2015,重庆市,邮政储蓄银行,772,4421,2150,0,0.2559
2015,重庆市,城市商业银行,236,7819,5277,2,0.0782
2015,重庆市,城市信用社,0,0,0,0,0
2015,重庆市,小型农村金融机构,1769,16767,7028,1,0.5864
2015,重庆市,财务公司,0,103,233,4,0
2015,重庆市,信托公司,0,374,312,2,0
2015,四川省,政策性银行,111,3948,6309.6,0,0.0135
2015,四川省,外资银行,29,984,294,0,0.0035
2015,四川省,三类新型农村金融机构,218,3548,590.6,53,0.0266
2015,四川省,合计,14015,226284,75919.6,185,1.7083
2015,四川省,大型商业银行,3353,93374,28003,0,0.4087
2015,四川省,股份制商业银行,500,11441,8857.6,0,0.0609
2015,四川省,邮政储蓄银行,3130,25831,4180.8,0,0.3815
2015,四川省,城市商业银行,814,18207,10885.8,13,0.0992
2015,四川省,城市信用社,0,0,0,,0
2015,四川省,小型农村金融机构,5851,67437,16031.8,112,0.7132
2015,四川省,财务公司,6,222,604.7,4,0.0007
2015,四川省,信托公司,2,931,145.4,2,0.0002
2015,贵州省,政策性银行,69,1337,3669.8,0,0.0195
2015,贵州省,外资银行,1,34,2.6,0,0.0003
2015,贵州省,三类新型农村金融机构,139,2309,256.57,48,0.0394
2015,贵州省,合计,5062,67981,25047.8,139,1.4342
2015,贵州省,大型商业银行,1086,24017,7845.5,0,0.3077
2015,贵州省,股份制商业银行,95,2191,1853.4,0,0.0269
2015,贵州省,邮政储蓄银行,954,2434,886.3,0,0.2703
2015,贵州省,城市商业银行,403,8288,4202.8,2,0.1142
2015,贵州省,小型农村金融机构,2309,26963,5764,85,0.6542
2015,贵州省,财务公司,5,86,462.3,3,0.0014
2015,贵州省,信托公司,1,322,104.5,1,0.0003
2015,云南省,政策性银行,88,2001,4343,0,0.0186
2015,云南省,外资银行,6,124,79,0,0.0013
2015,云南省,三类新型农村金融机构,83,1644,237,49,0.0175
2015,云南省,合计,5660,76746,33334,191,1.1936
2015,云南省,大型商业银行,1600,35798,11603,0,0.3374
2015,云南省,股份制商业银行,422,7938,5001,0,0.089
2015,云南省,邮政储蓄银行,876,2924,860,0,0.1847
2015,云南省,城市商业银行,202,4419,2104,3,0.0426
2015,云南省,小型农村金融机构,2376,21499,8548,133,0.5011
2015,云南省,财务公司,5,114,141,4,0.0011
2015,云南省,信托公司,1,216,22,1,0.0002
2015,西藏自治区,政策性银行,2,96,230.8,0,0.0062
2015,西藏自治区,外资银行,0,0,0,0,0
2015,西藏自治区,三类新型农村金融机构,1,37,5.1,1,0.0031
2015,西藏自治区,合计,667,8305,4050.4,4,2.0588
2015,西藏自治区,大型商业银行,572,7228,3138.9,0,1.7656
2015,西藏自治区,股份制商业银行,4,239,124.6,0,0.0123
2015,西藏自治区,邮政储蓄银行,78,249,84.6,0,0.2408
2015,西藏自治区,城市商业银行,8,328,366.6,1,0.0247
2015,西藏自治区,城市信用社,0,0,0,0,0
2015,西藏自治区,小型农村金融机构,0,0,0,0,0
2015,西藏自治区,财务公司,0,0,0,0,0
2015,西藏自治区,信托公司,1,57,21.9,1,0.0031
2015,陕西省,政策性银行,82,2136,4107.5,0,0.0216
2015,陕西省,外资银行,12,357,167.3,0,0.0032
2015,陕西省,三类新型农村金融机构,39,796,57.3,21,0.0103
2015,陕西省,合计,7097,99005,41112.3,133,1.8711
2015,陕西省,大型商业银行,1917,43744,14708.3,0,0.5054
2015,陕西省,股份制商业银行,392,9020,7212,0,0.1033
2015,陕西省,邮政储蓄银行,1272,9459,2134.9,0,0.3354
2015,陕西省,城市商业银行,435,8950,5275.5,2,0.1147
2015,陕西省,城市信用社,,,,,
2015,陕西省,小型农村金融机构,2938,23099,6581.7,103,0.7746
2015,陕西省,财务公司,6,271,579.5,3,0.0016
2015,陕西省,信托公司,3,1066,276.1,3,0.0008
2015,甘肃省,政策性银行,60,1548,3097,0,0.0231
2015,甘肃省,外资银行,0,0,0,0,0
2015,甘肃省,三类新型农村金融机构,69,943,116,22,0.0265
2015,甘肃省,合计,4812,64136,22340,112,1.8511
2015,甘肃省,大型商业银行,1387,29634,7088,0,0.5336
2015,甘肃省,股份制商业银行,84,2770,2159,0,0.0323
2015,甘肃省,邮政储蓄银行,605,2738,685,0,0.2327
2015,甘肃省,城市商业银行,303,7350,4163,2,0.1166
2015,甘肃省,城市信用社,0,0,0,0,0
2015,甘肃省,小型农村金融机构,2300,18748,4401,84,0.8848
2015,甘肃省,财务公司,2,68,120,2,0.0008
2015,甘肃省,信托公司,1,227,46,1,0.0004
2015,青海省,政策性银行,27,571,2096,0,0.0459
2015,青海省,外资银行,0,0,0,0,0
2015,青海省,三类新型农村金融机构,3,105,14,5,0.0051
2015,青海省,合计,1096,18009,7661,39,1.8626
2015,青海省,大型商业银行,432,9631,2936,0,0.7342
2015,青海省,股份制商业银行,28,771,551,0,0.0476
2015,青海省,邮政储蓄银行,181,900,272,0,0.3076
2015,青海省,城市商业银行,78,1676,704,1,0.1326
2015,青海省,城市信用社,0,0,0,0,0
2015,青海省,小型农村金融机构,345,3985,951,31,0.5863
2015,青海省,财务公司,1,27,75,1,0.0017
2015,青海省,信托公司,1,343,62,1,0.0017
2015,宁夏回族自治区,政策性银行,16,526,1429,0,0.024
2015,宁夏回族自治区,三类新型农村金融机构,220,2796,207,12,0.3294
2015,宁夏回族自治区,合计,1463,24825,7679,34,2.1905
2015,宁夏回族自治区,大型商业银行,504,10769,2495,0,0.7546
2015,宁夏回族自治区,股份制商业银行,20,759,393,0,0.0299
2015,宁夏回族自治区,邮政储蓄银行,202,1084,205,0,0.3024
2015,宁夏回族自治区,城市商业银行,115,3139,1589,2,0.1722
2015,宁夏回族自治区,小型农村金融机构,386,5752,1361,20,0.5779
2015,新疆维吾尔自治区,政策性银行,96,2298,3573,,0.0407
2015,新疆维吾尔自治区,外资银行,3,46,18,,0.0013
2015,新疆维吾尔自治区,三类新型农村金融机构,100,1604,235,22,0.0424
2015,新疆维吾尔自治区,合计,3656,59669,23893,114,1.5493
2015,新疆维吾尔自治区,大型商业银行,1315,30858,9112,,0.5573
2015,新疆维吾尔自治区,股份制商业银行,116,2745,1904,,0.0492
2015,新疆维吾尔自治区,邮政储蓄银行,664,3416,802,,0.2814
2015,新疆维吾尔自治区,城市商业银行,233,5302,4255,5,0.0987
2015,新疆维吾尔自治区,城市信用社,,,,,
2015,新疆维吾尔自治区,小型农村金融机构,1128,12932,3475,84,0.478
2015,新疆维吾尔自治区,财务公司,1,16,11,,0.0004
2015,新疆维吾尔自治区,信托公司,,355,75,2,
2016,北京市,政策性银行,18,914,16738,0,0.0083
2016,北京市,外资银行,122,4406,3757,9,0.0561
2016,北京市,三类新型农村金融机构,38,761,249,11,0.0175
